Year,State,County,State FIPS Code,County Code,County FIPS Code,PovertyRate,Multiple Cause of death,Multiple Cause of death Code,Deaths,Intent,
2018,New Hampshire,"Rockingham County, NH",33,15,01015,5.3,Intentional self-harm by handgun discharge,X72,16,Suicide,
2018,New Hampshire,"Hillsborough County, NH",33,11,01011,7.4,Intentional self-harm by other and unspecified firearm discharge,X74,12,Suicide,
2019,New Hampshire,"Hillsborough County, NH",33,11,01011,7.5,Intentional self-harm by handgun discharge,X72,14,Suicide,
2019,New Hampshire,"Hillsborough County, NH",33,11,01011,7.5,Intentional self-harm by other and unspecified firearm discharge,X74,27,Suicide,
2020,New Hampshire,"Rockingham County, NH",33,15,01015,4.6,Intentional self-harm by handgun discharge,X72,11,Suicide,
2020,New Hampshire,"Hillsborough County, NH",33,11,01011,7.1,Intentional self-harm by other and unspecified firearm discharge,X74,28,Suicide,
2020,New Hampshire,"Rockingham County, NH",33,15,01015,4.6,Intentional self-harm by other and unspecified firearm discharge,X74,12,Suicide,
2021,New Hampshire,"Hillsborough County, NH",33,11,01011,7.3,Intentional self-harm by other and unspecified firearm discharge,X74,19,Suicide,
2018,New Jersey,"Bergen County, NJ",34,3,01003,6.8,Intentional self-harm by other and unspecified firearm discharge,X74,15,Suicide,
2018,New Jersey,"Burlington County, NJ",34,5,01005,6.2,Intentional self-harm by other and unspecified firearm discharge,X74,14,Suicide,
2018,New Jersey,"Camden County, NJ",34,7,01007,12.9,Intentional self-harm by other and unspecified firearm discharge,X74,11,Suicide,
2018,New Jersey,"Essex County, NJ",34,13,01013,14.9,Intentional self-harm by other and unspecified firearm discharge,X74,12,Suicide,
2018,New Jersey,"Middlesex County, NJ",34,23,01023,8.2,Intentional self-harm by other and unspecified firearm discharge,X74,14,Suicide,
2018,New Jersey,"Ocean County, NJ",34,29,01029,9.7,Intentional self-harm by other and unspecified firearm discharge,X74,13,Suicide,
2018,New Jersey,"Camden County, NJ",34,7,01007,12.9,Assault by other and unspecified firearm discharge,X95,27,Assault,
2018,New Jersey,"Cumberland County, NJ",34,11,01011,15.2,Assault by other and unspecified firearm discharge,X95,10,Assault,
2018,New Jersey,"Essex County, NJ",34,13,01013,14.9,Assault by other and unspecified firearm discharge,X95,76,Assault,
2018,New Jersey,"Hudson County, NJ",34,17,01017,14.3,Assault by other and unspecified firearm discharge,X95,16,Assault,
2018,New Jersey,"Mercer County, NJ",34,21,01021,10.9,Assault by other and unspecified firearm discharge,X95,15,Assault,
2018,New Jersey,"Middlesex County, NJ",34,23,01023,8.2,Assault by other and unspecified firearm discharge,X95,10,Assault,
2019,New Jersey,"Bergen County, NJ",34,3,01003,5.7,Intentional self-harm by other and unspecified firearm discharge,X74,10,Suicide,
2019,New Jersey,"Burlington County, NJ",34,5,01005,5.7,Intentional self-harm by other and unspecified firearm discharge,X74,13,Suicide,
2019,New Jersey,"Camden County, NJ",34,7,01007,10.7,Intentional self-harm by other and unspecified firearm discharge,X74,14,Suicide,
2019,New Jersey,"Middlesex County, NJ",34,23,01023,8.5,Intentional self-harm by other and unspecified firearm discharge,X74,13,Suicide,
2019,New Jersey,"Ocean County, NJ",34,29,01029,9,Intentional self-harm by other and unspecified firearm discharge,X74,18,Suicide,
2019,New Jersey,"Atlantic County, NJ",34,1,01001,11.3,Assault by other and unspecified firearm discharge,X95,10,Assault,
2019,New Jersey,"Camden County, NJ",34,7,01007,10.7,Assault by other and unspecified firearm discharge,X95,22,Assault,
2019,New Jersey,"Essex County, NJ",34,13,01013,13.8,Assault by other and unspecified firearm discharge,X95,58,Assault,
2019,New Jersey,"Hudson County, NJ",34,17,01017,13.7,Assault by other and unspecified firearm discharge,X95,11,Assault,
2019,New Jersey,"Mercer County, NJ",34,21,01021,11.9,Assault by other and unspecified firearm discharge,X95,15,Assault,
2019,New Jersey,"Passaic County, NJ",34,31,01031,13.3,Assault by other and unspecified firearm discharge,X95,18,Assault,
2019,New Jersey,"Union County, NJ",34,39,01039,9.1,Assault by other and unspecified firearm discharge,X95,11,Assault,
2020,New Jersey,"Bergen County, NJ",34,3,01003,6.4,Intentional self-harm by other and unspecified firearm discharge,X74,13,Suicide,
2020,New Jersey,"Burlington County, NJ",34,5,01005,6,Intentional self-harm by other and unspecified firearm discharge,X74,11,Suicide,
2020,New Jersey,"Hudson County, NJ",34,17,01017,13.1,Intentional self-harm by other and unspecified firearm discharge,X74,12,Suicide,
2020,New Jersey,"Monmouth County, NJ",34,25,01025,5.9,Intentional self-harm by other and unspecified firearm discharge,X74,22,Suicide,
2020,New Jersey,"Ocean County, NJ",34,29,01029,10.5,Intentional self-harm by other and unspecified firearm discharge,X74,12,Suicide,
2020,New Jersey,"Atlantic County, NJ",34,1,01001,13.8,Assault by other and unspecified firearm discharge,X95,12,Assault,
2020,New Jersey,"Burlington County, NJ",34,5,01005,6,Assault by other and unspecified firearm discharge,X95,14,Assault,
2020,New Jersey,"Camden County, NJ",34,7,01007,12.4,Assault by other and unspecified firearm discharge,X95,24,Assault,
2020,New Jersey,"Essex County, NJ",34,13,01013,14.3,Assault by other and unspecified firearm discharge,X95,63,Assault,
2020,New Jersey,"Hudson County, NJ",34,17,01017,13.1,Assault by other and unspecified firearm discharge,X95,17,Assault,
2020,New Jersey,"Mercer County, NJ",34,21,01021,9.5,Assault by other and unspecified firearm discharge,X95,39,Assault,
2020,New Jersey,"Passaic County, NJ",34,31,01031,16.9,Assault by other and unspecified firearm discharge,X95,25,Assault,
2020,New Jersey,"Salem County, NJ",34,33,01033,12.2,Assault by other and unspecified firearm discharge,X95,10,Assault,
2020,New Jersey,"Union County, NJ",34,39,01039,9.2,Assault by other and unspecified firearm discharge,X95,11,Assault,
2021,New Jersey,"Bergen County, NJ",34,3,01003,7.5,Intentional self-harm by other and unspecified firearm discharge,X74,11,Suicide,
2021,New Jersey,"Burlington County, NJ",34,5,01005,7.6,Intentional self-harm by other and unspecified firearm discharge,X74,13,Suicide,
2021,New Jersey,"Camden County, NJ",34,7,01007,12,Intentional self-harm by other and unspecified firearm discharge,X74,12,Suicide,
2021,New Jersey,"Cape May County, NJ",34,9,01009,9,Intentional self-harm by other and unspecified firearm discharge,X74,10,Suicide,
2021,New Jersey,"Morris County, NJ",34,27,01027,5.6,Intentional self-harm by other and unspecified firearm discharge,X74,13,Suicide,
2021,New Jersey,"Ocean County, NJ",34,29,01029,11.4,Intentional self-harm by other and unspecified firearm discharge,X74,11,Suicide,
2021,New Jersey,"Atlantic County, NJ",34,1,01001,15.1,Assault by other and unspecified firearm discharge,X95,14,Assault,
2021,New Jersey,"Burlington County, NJ",34,5,01005,7.6,Assault by other and unspecified firearm discharge,X95,12,Assault,
2021,New Jersey,"Camden County, NJ",34,7,01007,12,Assault by other and unspecified firearm discharge,X95,22,Assault,
2021,New Jersey,"Cumberland County, NJ",34,11,01011,14.4,Assault by other and unspecified firearm discharge,X95,11,Assault,
2021,New Jersey,"Essex County, NJ",34,13,01013,15.1,Assault by other and unspecified firearm discharge,X95,69,Assault,
2021,New Jersey,"Hudson County, NJ",34,17,01017,15.9,Assault by other and unspecified firearm discharge,X95,20,Assault,
2021,New Jersey,"Mercer County, NJ",34,21,01021,10.4,Assault by other and unspecified firearm discharge,X95,41,Assault,
2021,New Jersey,"Middlesex County, NJ",34,23,01023,8,Assault by other and unspecified firearm discharge,X95,14,Assault,
2021,New Jersey,"Passaic County, NJ",34,31,01031,14.1,Assault by other and unspecified firearm discharge,X95,24,Assault,
2021,New Jersey,"Union County, NJ",34,39,01039,9.3,Assault by other and unspecified firearm discharge,X95,18,Assault,
2018,New Mexico,"Bernalillo County, NM",35,1,01001,16.5,Intentional self-harm by handgun discharge,X72,12,Suicide,
2018,New Mexico,"Bernalillo County, NM",35,1,01001,16.5,Intentional self-harm by other and unspecified firearm discharge,X74,71,Suicide,
2018,New Mexico,"Dona Ana County, NM",35,13,01013,24.9,Intentional self-harm by other and unspecified firearm discharge,X74,16,Suicide,
2018,New Mexico,"Otero County, NM",35,35,01035,20.3,Intentional self-harm by other and unspecified firearm discharge,X74,10,Suicide,
2018,New Mexico,"Sandoval County, NM",35,43,01043,12.6,Intentional self-harm by other and unspecified firearm discharge,X74,11,Suicide,
2018,New Mexico,"San Juan County, NM",35,45,01045,23.1,Intentional self-harm by other and unspecified firearm discharge,X74,15,Suicide,
2018,New Mexico,"Santa Fe County, NM",35,49,01049,12.2,Intentional self-harm by other and unspecified firearm discharge,X74,14,Suicide,
2018,New Mexico,"Bernalillo County, NM",35,1,01001,16.5,Assault by other and unspecified firearm discharge,X95,55,Assault,
2019,New Mexico,"Bernalillo County, NM",35,1,01001,15.5,Intentional self-harm by other and unspecified firearm discharge,X74,77,Suicide,
2019,New Mexico,"Dona Ana County, NM",35,13,01013,23.8,Intentional self-harm by other and unspecified firearm discharge,X74,17,Suicide,
2019,New Mexico,"Eddy County, NM",35,15,01015,11.2,Intentional self-harm by other and unspecified firearm discharge,X74,14,Suicide,
2019,New Mexico,"Sandoval County, NM",35,43,01043,10,Intentional self-harm by other and unspecified firearm discharge,X74,19,Suicide,
2019,New Mexico,"San Juan County, NM",35,45,01045,19.9,Intentional self-harm by other and unspecified firearm discharge,X74,13,Suicide,
2019,New Mexico,"Santa Fe County, NM",35,49,01049,12.4,Intentional self-harm by other and unspecified firearm discharge,X74,18,Suicide,
2019,New Mexico,"Bernalillo County, NM",35,1,01001,15.5,Assault by other and unspecified firearm discharge,X95,50,Assault,
2019,New Mexico,"Lea County, NM",35,25,01025,15.1,Assault by other and unspecified firearm discharge,X95,12,Assault,
2020,New Mexico,"Bernalillo County, NM",35,1,01001,15.3,Intentional self-harm by other and unspecified firearm discharge,X74,90,Suicide,
2020,New Mexico,"Chaves County, NM",35,5,01005,19.2,Intentional self-harm by other and unspecified firearm discharge,X74,13,Suicide,
2020,New Mexico,"Dona Ana County, NM",35,13,01013,20.5,Intentional self-harm by other and unspecified firearm discharge,X74,20,Suicide,
2020,New Mexico,"Lea County, NM",35,25,01025,12.6,Intentional self-harm by other and unspecified firearm discharge,X74,10,Suicide,
2020,New Mexico,"Sandoval County, NM",35,43,01043,10.4,Intentional self-harm by other and unspecified firearm discharge,X74,20,Suicide,
2020,New Mexico,"San Juan County, NM",35,45,01045,21.5,Intentional self-harm by other and unspecified firearm discharge,X74,18,Suicide,
2020,New Mexico,"Santa Fe County, NM",35,49,01049,12.5,Intentional self-harm by other and unspecified firearm discharge,X74,14,Suicide,
2020,New Mexico,"Bernalillo County, NM",35,1,01001,15.3,Assault by other and unspecified firearm discharge,X95,60,Assault,
2020,New Mexico,"Sandoval County, NM",35,43,01043,10.4,Assault by other and unspecified firearm discharge,X95,10,Assault,
2021,New Mexico,"Bernalillo County, NM",35,1,01001,15.2,Intentional self-harm by other and unspecified firearm discharge,X74,80,Suicide,
2021,New Mexico,"Dona Ana County, NM",35,13,01013,19.3,Intentional self-harm by other and unspecified firearm discharge,X74,19,Suicide,
2021,New Mexico,"Sandoval County, NM",35,43,01043,9.4,Intentional self-harm by other and unspecified firearm discharge,X74,24,Suicide,
2021,New Mexico,"San Juan County, NM",35,45,01045,24.3,Intentional self-harm by other and unspecified firearm discharge,X74,17,Suicide,
2021,New Mexico,"Santa Fe County, NM",35,49,01049,12.3,Intentional self-harm by other and unspecified firearm discharge,X74,19,Suicide,
2021,New Mexico,"Valencia County, NM",35,61,01061,18.8,Intentional self-harm by other and unspecified firearm discharge,X74,12,Suicide,
2021,New Mexico,"Bernalillo County, NM",35,1,01001,15.2,Assault by other and unspecified firearm discharge,X95,102,Assault,
2021,New Mexico,"Chaves County, NM",35,5,01005,27.6,Assault by other and unspecified firearm discharge,X95,13,Assault,
2021,New Mexico,"Santa Fe County, NM",35,49,01049,12.3,Assault by other and unspecified firearm discharge,X95,14,Assault,
2018,New York,"Suffolk County, NY",36,103,01103,7.3,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,19,Suicide,
2018,New York,"Dutchess County, NY",36,27,01027,9.2,Intentional self-harm by other and unspecified firearm discharge,X74,15,Suicide,
2018,New York,"Erie County, NY",36,29,01029,13.7,Intentional self-harm by other and unspecified firearm discharge,X74,14,Suicide,
2018,New York,"Kings County, NY",36,47,01047,18.9,Intentional self-harm by other and unspecified firearm discharge,X74,22,Suicide,
2018,New York,"Monroe County, NY",36,55,01055,14.4,Intentional self-harm by other and unspecified firearm discharge,X74,10,Suicide,
2018,New York,"Nassau County, NY",36,59,01059,5.8,Intentional self-harm by other and unspecified firearm discharge,X74,16,Suicide,
2018,New York,"Ontario County, NY",36,69,01069,8.5,Intentional self-harm by other and unspecified firearm discharge,X74,10,Suicide,
2018,New York,"Queens County, NY",36,81,01081,11.6,Intentional self-harm by other and unspecified firearm discharge,X74,14,Suicide,
2018,New York,"Suffolk County, NY",36,103,01103,7.3,Intentional self-harm by other and unspecified firearm discharge,X74,15,Suicide,
2018,New York,"Albany County, NY",36,1,01001,11.3,Assault by other and unspecified firearm discharge,X95,10,Assault,
2018,New York,"Bronx County, NY",36,5,01005,27.3,Assault by other and unspecified firearm discharge,X95,55,Assault,
2018,New York,"Erie County, NY",36,29,01029,13.7,Assault by other and unspecified firearm discharge,X95,49,Assault,
2018,New York,"Kings County, NY",36,47,01047,18.9,Assault by other and unspecified firearm discharge,X95,74,Assault,
2018,New York,"Monroe County, NY",36,55,01055,14.4,Assault by other and unspecified firearm discharge,X95,25,Assault,
2018,New York,"New York County, NY",36,61,01061,15.6,Assault by other and unspecified firearm discharge,X95,10,Assault,
2018,New York,"Onondaga County, NY",36,67,01067,13.7,Assault by other and unspecified firearm discharge,X95,18,Assault,
2018,New York,"Queens County, NY",36,81,01081,11.6,Assault by other and unspecified firearm discharge,X95,34,Assault,
2018,New York,"Suffolk County, NY",36,103,01103,7.3,Assault by other and unspecified firearm discharge,X95,11,Assault,
2019,New York,"Suffolk County, NY",36,103,01103,6.8,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,11,Suicide,
2019,New York,"Albany County, NY",36,1,01001,11.7,Intentional self-harm by other and unspecified firearm discharge,X74,12,Suicide,
2019,New York,"Dutchess County, NY",36,27,01027,8.6,Intentional self-harm by other and unspecified firearm discharge,X74,10,Suicide,
2019,New York,"Erie County, NY",36,29,01029,13.3,Intentional self-harm by other and unspecified firearm discharge,X74,23,Suicide,
2019,New York,"Kings County, NY",36,47,01047,17.7,Intentional self-harm by other and unspecified firearm discharge,X74,11,Suicide,
2019,New York,"Monroe County, NY",36,55,01055,12.7,Intentional self-harm by other and unspecified firearm discharge,X74,22,Suicide,
2019,New York,"Nassau County, NY",36,59,01059,5.6,Intentional self-harm by other and unspecified firearm discharge,X74,20,Suicide,
2019,New York,"Orange County, NY",36,71,01071,12.3,Intentional self-harm by other and unspecified firearm discharge,X74,16,Suicide,
